SymbolID,SymbolTypeID,SymbolValue,ExchangeID,ObjectID,SymbolStartDate,SymbolEndDate,ActiveFlag,PrimaryFlag,ProcessType
701380455,7289,INF200K01LU1,NULL,275796542,12/10/2007,NULL,1,0,U
86448991,7291,3618908,NULL,275796542,12/10/2007,NULL,1,0,U
701580248,7289,INF205K01HH5,NULL,247940209,03/26/2008,NULL,1,0,U
86464295,7291,3907275,NULL,247940209,03/26/2008,NULL,1,0,U
701770659,7289,INF205K01HU8,NULL,247940208,03/26/2008,NULL,1,0,U
86333371,7291,3907365,NULL,247940208,03/26/2008,NULL,1,0,U
701433608,7289,INF205K01HZ7,NULL,247940213,03/26/2008,NULL,1,0,U
86333373,7291,3907398,NULL,247940213,03/26/2008,NULL,1,0,U
701381381,7289,INF205K01IB6,NULL,247940229,03/26/2008,NULL,1,0,U
86333370,7291,3907359,NULL,247940229,03/26/2008,NULL,1,0,U
701587402,7289,INF209K01637,NULL,252087577,06/24/2009,NULL,1,0,U
84482393,7291,10300428,NULL,252087577,06/24/2009,NULL,1,0,U
701390269,7289,INF223J01FB7,NULL,255904109,11/21/2007,NULL,1,0,U
159310814,7291,3574425,NULL,255904109,11/21/2007,NULL,1,0,U
701764315,7289,INF251K01DM8,NULL,271451883,03/26/2009,NULL,1,0,U
86335164,7291,10073081,NULL,271451883,03/26/2009,NULL,1,0,U
701414239,7289,INF251K01DN6,NULL,271451299,12/07/2007,NULL,1,0,U
86335170,7291,3616899,NULL,271451299,12/07/2007,NULL,1,0,U
701380635,7289,INF251K01DO4,NULL,271451881,12/07/2007,NULL,1,0,U
86335167,7291,3616896,NULL,271451881,12/07/2007,NULL,1,0,U
701398010,7289,INF251K01DR7,NULL,271451060,03/26/2009,NULL,1,0,U
86335161,7291,10073133,NULL,271451060,03/26/2009,NULL,1,0,U
701770730,7289,INF277K01DJ9,NULL,275810586,12/06/2007,NULL,1,0,U
86829808,7291,3612551,NULL,275810586,12/06/2007,NULL,1,0,U
701428307,7289,INF663L01HV4,NULL,327620549,03/18/2008,NULL,1,0,U
84918193,7291,3890299,NULL,327620549,03/18/2008,NULL,1,0,U
701625006,7289,INF740K01060,NULL,275798400,03/23/2009,NULL,1,0,U
84858035,7291,10058804,NULL,275798400,03/23/2009,NULL,1,0,U
701384789,7289,INF740K01GQ4,NULL,248535970,03/30/2009,NULL,1,0,U
86471996,7291,10080471,NULL,248535970,03/30/2009,NULL,1,0,U
701412828,7289,INF760K01340,NULL,275803449,12/07/2007,NULL,1,0,U
86852565,7291,3615427,NULL,275803449,12/07/2007,NULL,1,0,U
701387919,7289,INF760K01CU3,NULL,247749068,03/20/2009,NULL,1,0,U
86549295,7291,10055544,NULL,247749068,03/20/2009,NULL,1,0,U
701402488,7289,INF760K01CW9,NULL,247749096,03/20/2009,NULL,1,0,U
86549286,7291,10055554,NULL,247749096,03/20/2009,NULL,1,0,U
701420559,7289,INF760K01CX7,NULL,247749082,06/29/2009,NULL,1,0,U
86549579,7291,10318541,NULL,247749082,06/29/2009,NULL,1,0,U
701424490,7289,INF761K01CP1,NULL,269028942,03/31/2009,NULL,1,0,U
86366117,7291,10087226,NULL,269028942,03/31/2009,NULL,1,0,U
701798472,7289,INF769K01937,NULL,275801785,10/24/2022,NULL,1,0,U
86473471,7291,10147769,NULL,275801785,04/24/2009,NULL,1,0,U
701798473,7289,INF769K01960,NULL,275801769,10/24/2022,NULL,1,0,U
86473477,7291,10147777,NULL,275801769,04/24/2009,NULL,1,0,U
701847621,7289,INF769K01986,NULL,275801773,10/24/2022,NULL,1,0,U
86473486,7291,10147746,NULL,275801773,04/24/2009,NULL,1,0,U
701849252,7289,INF769K01994,NULL,275801774,10/24/2022,NULL,1,0,U
86473480,7291,10147811,NULL,275801774,04/24/2009,NULL,1,0,U
701501763,7289,INF789F01273,NULL,275805033,12/05/2007,NULL,1,0,U
86350986,7291,3608993,NULL,275805033,12/05/2007,NULL,1,0,U
701410943,7289,INF789F01299,NULL,275805034,12/05/2007,NULL,1,0,U
86350988,7291,3609066,NULL,275805034,12/05/2007,NULL,1,0,U
701788661,7289,INF789F01307,NULL,275798278,12/04/2007,NULL,1,0,U
87539852,7291,3605169,NULL,275798278,12/04/2007,NULL,1,0,U
701795712,7289,INF789F01323,NULL,275798280,12/04/2007,NULL,1,0,U
87539855,7291,3605176,NULL,275798280,12/04/2007,NULL,1,0,U
701432619,7289,INF789F01356,NULL,275798281,12/05/2007,NULL,1,0,U
86352007,7291,3609277,NULL,275798281,12/05/2007,NULL,1,0,U
701394550,7289,INF789F01372,NULL,275798263,12/05/2007,NULL,1,0,U
86352013,7291,3609298,NULL,275798263,12/05/2007,NULL,1,0,U
701793748,7289,INF789F01380,NULL,275798273,11/30/2007,NULL,1,0,U
86786550,7291,3598312,NULL,275798273,11/30/2007,NULL,1,0,U
701383411,7289,INF789F01406,NULL,275798282,11/30/2007,NULL,1,0,U
86786547,7291,3598433,NULL,275798282,11/30/2007,NULL,1,0,U
701460892,7289,INF789F01554,NULL,275798275,07/21/2010,NULL,1,0,U
84887646,7291,11558801,NULL,275798275,07/21/2010,NULL,1,0,U
701383593,7289,INF789F01562,NULL,275798265,11/30/2007,NULL,1,0,U
84887656,7291,3598556,NULL,275798265,11/30/2007,NULL,1,0,U
701560641,7289,INF789F01570,NULL,275798276,11/30/2007,NULL,1,0,U
84887654,7291,3598548,NULL,275798276,11/30/2007,NULL,1,0,U
701382796,7289,INF789F01604,NULL,275804418,12/03/2007,NULL,1,0,U
86798597,7291,3601276,NULL,275804418,12/03/2007,NULL,1,0,U
701799207,7289,INF789F01679,NULL,275805020,12/03/2007,NULL,1,0,U
86878694,7291,3602750,NULL,275805020,12/03/2007,NULL,1,0,U
701406086,7289,INF789F01695,NULL,275805022,12/03/2007,NULL,1,0,U
86878696,7291,3602767,NULL,275805022,12/03/2007,NULL,1,0,U
701440686,7289,INF789F01737,NULL,275804417,12/05/2007,NULL,1,0,U
87541198,7291,3609420,NULL,275804417,12/05/2007,NULL,1,0,U
701380636,7289,INF789F01828,NULL,275805023,12/04/2007,NULL,1,0,U
86884066,7291,3606472,NULL,275805023,12/04/2007,NULL,1,0,U
701408403,7289,INF789F01844,NULL,275805025,12/04/2007,NULL,1,0,U
86884069,7291,3606473,NULL,275805025,12/04/2007,NULL,1,0,U
701396047,7289,INF789F01869,NULL,275805015,04/02/2008,NULL,1,0,U
109173885,7291,3926252,NULL,275805015,04/02/2008,NULL,1,0,U
701410048,7289,INF789F01877,NULL,275805037,11/30/2007,NULL,1,0,U
84260618,7291,3598061,NULL,275805037,11/30/2007,NULL,1,0,U
701394817,7289,INF789F01893,NULL,275805038,11/30/2007,NULL,1,0,U
84260615,7291,3598050,NULL,275805038,11/30/2007,NULL,1,0,U
701499471,7289,INF789F01901,NULL,275805027,11/30/2007,NULL,1,0,U
84260612,7291,3598112,NULL,275805027,11/30/2007,NULL,1,0,U
701774223,7289,INF789F01927,NULL,275805029,04/14/2010,NULL,1,0,U
84260609,7291,11225224,NULL,275805029,04/14/2010,NULL,1,0,U
701664869,7289,INF789F01AH3,NULL,275797882,04/13/2010,NULL,1,0,U
84995555,7291,11223976,NULL,275797882,04/13/2010,NULL,1,0,U
701786776,7289,INF789F01CE6,NULL,251786334,10/23/2008,NULL,1,0,U
86257486,7291,4760683,NULL,251786334,10/23/2008,NULL,1,0,U
701452481,7289,INF789F01OK8,NULL,275797876,12/07/2007,NULL,1,0,U
86337292,7291,3617350,NULL,275797876,12/07/2007,NULL,1,0,U
701428339,7289,INF789F01OM4,NULL,275797878,12/07/2007,NULL,1,0,U
86337290,7291,3617300,NULL,275797878,12/07/2007,NULL,1,0,U
701388136,7289,INF789F01OO0,NULL,275797872,12/07/2007,NULL,1,0,U
86337286,7291,3617336,NULL,275797872,12/07/2007,NULL,1,0,U
701423751,7289,INF789F01PA6,NULL,275797879,03/26/2008,NULL,1,0,U
86337304,7291,3908147,NULL,275797879,03/26/2008,NULL,1,0,U
701778377,7289,INF789F01PM1,NULL,275798287,07/21/2010,NULL,1,0,U
84887650,7291,11558802,NULL,275798287,07/21/2010,NULL,1,0,U
701425116,7289,INF789F01PR0,NULL,275804136,11/30/2007,NULL,1,0,U
86792610,7291,3598790,NULL,275804136,11/30/2007,NULL,1,0,U
701414184,7289,INF789F01PT6,NULL,275804138,11/30/2007,NULL,1,0,U
86792602,7291,3598802,NULL,275804138,11/30/2007,NULL,1,0,U
701719647,7289,INF789FB1RH4,NULL,291513914,12/19/2007,NULL,1,0,U
87542647,7291,3643682,NULL,291513914,12/19/2007,NULL,1,0,U
701382258,7289,INF789FB1RJ0,NULL,291513916,12/19/2007,NULL,1,0,U
87542650,7291,3643715,NULL,291513916,12/19/2007,NULL,1,0,U
701561179,7289,INF903J01FY6,NULL,247878103,04/13/2010,NULL,1,0,U
86886056,7291,11223635,NULL,247878103,04/13/2010,NULL,1,0,U
701380392,7289,LU2464814404,NULL,1776065315,02/27/2009,NULL,1,0,U
86124200,7291,4716502,NULL,1776065315,02/27/2009,NULL,1,0,U
701380248,7289,PTSLD0AM0008,NULL,247627429,09/15/1987,NULL,1,0,U
95849298,7291,606105,NULL,247627429,09/15/1987,NULL,1,0,U
701416657,7289,RU000A0DJ9R0,NULL,282011782,02/01/2002,NULL,1,0,U
86223419,7291,1370124,NULL,282011782,02/01/2002,NULL,1,0,U
701403230,7289,RU000A0JW415,NULL,324931653,11/28/2008,NULL,1,0,U
87417381,7291,4874300,NULL,324931653,11/28/2008,NULL,1,0,U
701379991,7289,UA4000090831,NULL,283772723,04/13/2004,NULL,1,0,U
85647865,7291,1837610,NULL,283772723,04/13/2004,NULL,1,0,U
